chr5	2800001	3800000
chr5	10100001	11100000
chr5	10200001	11200000
chr5	10300001	11300000
chr5	10400001	11400000
chr5	10500001	11500000
chr5	10600001	11600000
chr5	10700001	11700000
chr5	10800001	11800000
chr5	10900001	11900000
chr5	11000001	12000000
chr5	11100001	12100000
chr5	11200001	12200000
chr5	11300001	12300000
chr5	11400001	12400000
chr5	11500001	12500000
chr5	11600001	12600000
chr5	11700001	12700000
chr5	14200001	15200000
chr5	14300001	15300000
chr5	14400001	15400000
chr5	14500001	15500000
chr5	14600001	15600000
chr5	14700001	15700000
chr5	14800001	15800000
chr5	14900001	15900000
chr5	24600001	25600000
chr5	24700001	25700000
chr5	24800001	25800000
chr5	24900001	25900000
chr5	25000001	26000000
chr5	25100001	26100000
chr5	25200001	26200000
chr5	25300001	26300000
chr5	25400001	26400000
chr5	25500001	26500000
chr5	25600001	26600000
chr5	25700001	26700000
chr5	25800001	26800000
chr5	25900001	26900000
chr5	26000001	27000000
chr5	26100001	27100000
chr5	26200001	27200000
chr5	93200001	94200000
chr5	93300001	94300000
chr5	93400001	94400000
chr5	93500001	94500000
chr5	93600001	94600000
chr5	93700001	94700000
chr5	93800001	94800000
chr5	93900001	94900000
chr5	94000001	95000000
chr5	94100001	95100000
chr5	94200001	95200000
chr5	94300001	95300000
chr5	94400001	95400000
chr5	94500001	95500000
chr5	94600001	95600000
chr5	94700001	95700000
chr5	94800001	95800000
chr5	94900001	95900000
chr5	95000001	96000000
chr5	95100001	96100000
chr5	95200001	96200000
chr5	95300001	96300000
chr5	95400001	96400000
chr5	95500001	96500000
chr5	95600001	96600000
chr5	95700001	96700000
chr5	95800001	96800000
chr5	95900001	96900000
chr5	96000001	97000000
chr5	96100001	97100000
chr5	142400001	143400000
chr5	142500001	143500000
chr5	142600001	143600000
chr5	142700001	143700000
chr5	142800001	143800000
chr5	142900001	143900000
chr5	143000001	144000000
chr5	143100001	144100000
chr5	143200001	144200000
chr5	143300001	144300000
chr5	145900001	146900000
chr5	146000001	147000000
chr5	146100001	147100000
chr5	146200001	147200000
chr5	146400001	147400000
chr5	152300001	152537259
chr6	1	1000000
chr6	100001	1100000
chr6	200001	1200000
chr6	300001	1300000
chr6	400001	1400000
chr6	500001	1500000
chr6	600001	1600000
chr6	700001	1700000
chr6	800001	1800000
chr6	900001	1900000
chr6	1000001	2000000
chr6	1100001	2100000
chr6	1200001	2200000
chr6	1300001	2300000
chr6	1400001	2400000
chr6	1500001	2500000
chr6	1600001	2600000
chr6	1700001	2700000
chr6	1800001	2800000
chr6	1900001	2900000
chr6	2000001	3000000
chr6	2100001	3100000
chr6	2200001	3200000
chr6	2300001	3300000
chr6	2400001	3400000
chr6	2500001	3500000
chr6	2600001	3600000
chr6	2700001	3700000
chr6	2800001	3800000
chr6	2900001	3900000
chr6	122500001	123500000
chr6	122600001	123600000
chr6	122700001	123700000
chr6	122800001	123800000
chr6	122900001	123900000
chr6	123000001	124000000
chr6	123100001	124100000
chr6	123200001	124200000
chr6	123300001	124300000
chr6	123400001	124400000
chr7	1	1000000
chr7	100001	1100000
chr7	200001	1200000
chr7	300001	1300000
chr7	400001	1400000
chr7	500001	1500000
chr7	600001	1600000
chr7	700001	1700000
chr7	800001	1800000
chr7	900001	1900000
chr7	1000001	2000000
chr7	1100001	2100000
chr7	1200001	2200000
chr7	1300001	2300000
chr7	1400001	2400000
chr7	1500001	2500000
chr7	1600001	2600000
chr7	1700001	2700000
chr7	1800001	2800000
chr7	1900001	2900000
chr7	2000001	3000000
chr7	2100001	3100000
chr7	2200001	3200000
chr7	2300001	3300000
chr7	2400001	3400000
chr7	2500001	3500000
chr7	2600001	3600000
chr7	2700001	3700000
chr7	2800001	3800000
chr7	2900001	3900000
chr7	3000001	4000000
chr7	3200001	4200000
chr7	3300001	4300000
chr7	3400001	4400000
chr7	3500001	4500000
chr7	3600001	4600000
chr7	3700001	4700000
chr7	6500001	7500000
chr7	6600001	7600000
chr7	6700001	7700000
chr7	6800001	7800000
chr7	6900001	7900000
chr7	7000001	8000000
chr7	7100001	8100000
chr7	7200001	8200000
chr7	7300001	8300000
chr7	7400001	8400000
chr7	7500001	8500000
chr7	7600001	8600000
chr7	7700001	8700000
chr7	7800001	8800000
chr7	7900001	8900000
chr7	8000001	9000000
chr7	8100001	9100000
chr7	8200001	9200000
chr7	8300001	9300000
chr7	8400001	9400000
chr7	8500001	9500000
chr7	8600001	9600000
chr7	8700001	9700000
chr7	8800001	9800000
chr7	8900001	9900000
chr7	9000001	10000000
chr7	9100001	10100000
chr7	9200001	10200000
chr7	9300001	10300000
chr7	9400001	10400000
chr7	9500001	10500000
chr7	9600001	10600000
chr7	9700001	10700000
chr7	9800001	10800000
chr7	9900001	10900000
chr7	10000001	11000000
chr7	10100001	11100000
chr7	10200001	11200000
chr7	10300001	11300000
chr7	10400001	11400000
chr7	10500001	11500000
chr7	10600001	11600000
chr7	10700001	11700000
chr7	10800001	11800000
chr7	10900001	11900000
chr7	11000001	12000000
chr7	11100001	12100000
chr7	11200001	12200000
chr7	11300001	12300000
chr7	11400001	12400000
chr7	11500001	12500000
chr7	11600001	12600000
chr7	11700001	12700000
chr7	11800001	12800000
chr7	11900001	12900000
chr7	14700001	15700000
chr7	14800001	15800000
chr7	14900001	15900000
chr7	15000001	16000000
chr7	15100001	16100000
chr7	15200001	16200000
chr7	15300001	16300000
chr7	15400001	16400000
chr7	15500001	16500000
chr7	15600001	16600000
chr7	15700001	16700000
chr7	15800001	16800000
chr7	15900001	16900000
chr7	16000001	17000000
chr7	17200001	18200000
chr7	17300001	18300000
chr7	17400001	18400000
chr7	17500001	18500000
chr7	17600001	18600000
chr7	17700001	18700000
chr7	17800001	18800000
chr7	17900001	18900000
chr7	18000001	19000000
chr7	19900001	20900000
chr7	20000001	21000000
chr7	20100001	21100000
chr7	20200001	21200000
chr7	20300001	21300000
chr7	20400001	21400000
chr7	20500001	21500000
chr7	20600001	21600000
chr7	20700001	21700000
chr7	20800001	21800000
chr7	20900001	21900000
chr7	21000001	22000000
chr7	21100001	22100000
chr7	21200001	22200000
chr7	21300001	22300000
chr7	21400001	22400000
chr7	21500001	22500000
chr7	21600001	22600000
chr7	21700001	22700000
chr7	21800001	22800000
chr7	21900001	22900000
chr7	22000001	23000000
chr7	22100001	23100000
chr7	22200001	23200000
chr7	22300001	23300000
chr7	22400001	23400000
chr7	22500001	23500000
chr7	22600001	23600000
chr7	22700001	23700000
chr7	22800001	23800000
chr7	22900001	23900000
chr7	23000001	24000000
chr7	23100001	24100000
chr7	23200001	24200000
chr7	23300001	24300000
chr7	23400001	24400000
chr7	23500001	24500000
chr7	23600001	24600000
chr7	23700001	24700000
chr7	23800001	24800000
chr7	23900001	24900000
chr7	31700001	32700000
chr7	31800001	32800000
chr7	31900001	32900000
chr7	32000001	33000000
chr7	32100001	33100000
chr7	32200001	33200000
chr7	32300001	33300000
chr7	32400001	33400000
chr7	32500001	33500000
chr7	32600001	33600000
chr7	32700001	33700000
chr7	32800001	33800000
chr7	32900001	33900000
chr7	33000001	34000000
chr7	33100001	34100000
chr7	33200001	34200000
chr7	33300001	34300000
chr7	33400001	34400000
chr7	33500001	34500000
chr7	33600001	34600000
chr7	33700001	34700000
chr7	33800001	34800000
chr7	33900001	34900000
chr7	38500001	39500000
chr7	38600001	39600000
chr7	38700001	39700000
chr7	38800001	39800000
chr7	38900001	39900000
chr7	39000001	40000000
chr7	39100001	40100000
chr7	39200001	40200000
chr7	39300001	40300000
chr7	39400001	40400000
chr7	39500001	40500000
chr7	39600001	40600000
chr7	39700001	40700000
chr7	39800001	40800000
chr7	39900001	40900000
chr7	40000001	41000000
chr7	40100001	41100000
chr7	40200001	41200000
chr7	40300001	41300000
chr7	40400001	41400000
chr7	40500001	41500000
chr7	40600001	41600000
chr7	40700001	41700000
chr7	40800001	41800000
chr7	40900001	41900000
chr7	41000001	42000000
chr7	41100001	42100000
chr7	41200001	42200000
chr7	41300001	42300000
chr7	41400001	42400000
chr7	41500001	42500000
chr7	41600001	42600000
chr7	41700001	42700000
chr7	41800001	42800000
chr7	41900001	42900000
chr7	42000001	43000000
chr7	42100001	43100000
chr7	42200001	43200000
chr7	42300001	43300000
chr7	42400001	43400000
chr7	42500001	43500000
chr7	42600001	43600000
chr7	42700001	43700000
chr7	42800001	43800000
chr7	42900001	43900000
chr7	43000001	44000000
chr7	43100001	44100000
chr7	43200001	44200000
chr7	43300001	44300000
chr7	43400001	44400000
chr7	43500001	44500000
chr7	43600001	44600000
chr7	43700001	44700000
chr7	43800001	44800000
chr7	43900001	44900000
chr7	44000001	45000000
chr7	44100001	45100000
chr7	44200001	45200000
chr7	44300001	45300000
chr7	44400001	45400000
chr7	44500001	45500000
chr7	44600001	45600000
chr7	44700001	45700000
chr7	44800001	45800000
chr7	44900001	45900000
chr7	45000001	46000000
chr7	45100001	46100000
chr7	45200001	46200000
chr7	45300001	46300000
chr7	45400001	46400000
chr7	45500001	46500000
chr7	45600001	46600000
chr7	45700001	46700000
chr7	45800001	46800000
chr7	45900001	46900000
chr7	46000001	47000000
chr7	46100001	47100000
chr7	46200001	47200000
chr7	46300001	47300000
chr7	49400001	50400000
chr7	49500001	50500000
chr7	65900001	66900000
chr7	66000001	67000000
chr7	66100001	67100000
chr7	66200001	67200000
chr7	66300001	67300000
chr7	66400001	67400000
chr7	66500001	67500000
chr7	66600001	67600000
chr7	66700001	67700000
chr7	66800001	67800000
chr7	66900001	67900000
chr7	112200001	113200000
chr7	112300001	113300000
chr7	112400001	113400000
chr7	112500001	113500000
chr7	112600001	113600000
chr7	112700001	113700000
chr7	112800001	113800000
chr7	112900001	113900000
chr7	113000001	114000000
chr7	113100001	114100000
chr7	113200001	114200000
chr8	1	1000000
chr8	100001	1100000
chr8	200001	1200000
chr8	300001	1300000
chr8	400001	1400000
chr8	500001	1500000
chr8	600001	1600000
chr8	700001	1700000
chr8	800001	1800000
chr8	900001	1900000
chr8	1000001	2000000
chr8	1100001	2100000
chr8	1200001	2200000
chr8	1300001	2300000
chr8	1400001	2400000
chr8	1500001	2500000
chr8	1600001	2600000
chr8	1700001	2700000
chr8	1800001	2800000
chr8	1900001	2900000
chr8	2000001	3000000
chr8	2100001	3100000
chr8	2200001	3200000
chr8	2300001	3300000
chr8	2400001	3400000
chr8	2500001	3500000
chr8	2600001	3600000
chr8	2700001	3700000
chr8	2800001	3800000
chr8	2900001	3900000
chr8	19000001	20000000
chr8	19100001	20100000
chr8	19200001	20200000
chr8	19300001	20300000
chr8	19400001	20400000
chr8	19500001	20500000
chr8	19600001	20600000
chr8	19700001	20700000
chr8	19800001	20800000
chr8	19900001	20900000
chr8	20000001	21000000
chr8	20100001	21100000
chr8	20200001	21200000
chr8	20300001	21300000
chr8	20400001	21400000
chr8	20500001	21500000
chr8	20600001	21600000
chr8	20700001	21700000
chr8	20800001	21800000
chr8	20900001	21900000
chr8	21000001	22000000
chr8	21100001	22100000
chr8	21200001	22200000
chr8	21300001	22300000
chr8	21400001	22400000
chr8	21500001	22500000
chr8	21600001	22600000
chr8	21700001	22700000
chr8	21800001	22800000
chr8	21900001	22900000
chr8	22000001	23000000
chr8	22100001	23100000
chr8	22200001	23200000
chr8	22300001	23300000
chr8	22400001	23400000
chr8	22500001	23500000
chr8	55400001	56400000
chr8	55500001	56500000
chr8	55600001	56600000
chr8	55700001	56700000
chr8	55800001	56800000
chr8	55900001	56900000
chr8	56000001	57000000
chr8	56100001	57100000
chr8	56200001	57200000
chr8	56300001	57300000
chr8	56400001	57400000
chr8	56500001	57500000
chr8	56600001	57600000
chr8	56700001	57700000
chr8	56800001	57800000
chr8	56900001	57900000
chr8	57000001	58000000
chr8	57100001	58100000
chr8	57200001	58200000
chr8	57300001	58300000
chr8	57400001	58400000
chr8	57500001	58500000
chr8	57600001	58600000
chr8	57700001	58700000
chr8	57800001	58800000
chr8	131600001	131738871
chr9	1	1000000
chr9	100001	1100000
chr9	200001	1200000
chr9	300001	1300000
chr9	400001	1400000
chr9	500001	1500000
chr9	600001	1600000
chr9	700001	1700000
chr9	800001	1800000
chr9	900001	1900000
chr9	1000001	2000000
chr9	1100001	2100000
chr9	1200001	2200000
chr9	1300001	2300000
chr9	1400001	2400000
chr9	1500001	2500000
chr9	1600001	2600000
chr9	1700001	2700000
chr9	1800001	2800000
chr9	1900001	2900000
chr9	2000001	3000000
chr9	2100001	3100000
chr9	2200001	3200000
chr9	2300001	3300000
chr9	2400001	3400000
chr9	2500001	3500000
chr9	2600001	3600000
chr9	2700001	3700000
chr9	2800001	3800000
chr9	2900001	3900000
chr9	87800001	88800000
chr9	87900001	88900000
chr9	88000001	89000000
chr9	88100001	89100000
chr9	88200001	89200000
chr9	88300001	89300000
chr9	88400001	89400000
chr9	88500001	89500000
chr9	88600001	89600000
chr9	88700001	89700000
chr9	88800001	89800000
chr9	123600001	124076172
chr9	123700001	124076172
chr9	123800001	124076172
chr10	1	1000000
chr10	100001	1100000
chr10	200001	1200000
chr10	300001	1300000
chr10	400001	1400000
chr10	500001	1500000
chr10	600001	1600000
chr10	700001	1700000
chr10	800001	1800000
chr10	900001	1900000
chr10	1000001	2000000
chr10	1100001	2100000
chr10	1200001	2200000
chr10	1300001	2300000
chr10	1400001	2400000
chr10	1500001	2500000
chr10	1600001	2600000
chr10	1700001	2700000
chr10	1800001	2800000
chr10	1900001	2900000
chr10	2000001	3000000
chr10	2100001	3100000
chr10	2200001	3200000
chr10	2300001	3300000
chr10	2400001	3400000
chr10	2500001	3500000
chr10	2600001	3600000
chr10	2700001	3700000
chr10	2800001	3800000
chr10	21600001	22600000
chr10	21700001	22700000
chr10	21800001	22800000
chr10	21900001	22900000
chr10	80400001	81400000
chr10	80500001	81500000
chr10	80600001	81600000
chr10	80700001	81700000
chr10	80800001	81800000
chr10	80900001	81900000
chr10	81000001	82000000
chr10	81100001	82100000
chr10	81200001	82200000
chr11	1	1000000
chr11	100001	1100000
chr11	200001	1200000
chr11	300001	1300000
chr11	400001	1400000
chr11	500001	1500000
chr11	600001	1600000
chr11	700001	1700000
chr11	800001	1800000
chr11	900001	1900000
chr11	1000001	2000000
chr11	1100001	2100000
chr11	1200001	2200000
chr11	1300001	2300000
chr11	1400001	2400000
chr11	1500001	2500000
chr11	1600001	2600000
chr11	1700001	2700000
chr11	1800001	2800000
chr11	1900001	2900000
chr11	2000001	3000000
chr11	2100001	3100000
chr11	2200001	3200000
chr11	2300001	3300000
chr11	2400001	3400000
chr11	2500001	3500000
chr11	2600001	3600000
chr11	2700001	3700000
chr11	2800001	3800000
chr12	1	1000000
chr12	100001	1100000
chr12	200001	1200000
chr12	300001	1300000
chr12	400001	1400000
chr12	500001	1500000
chr12	600001	1600000
chr12	700001	1700000
chr12	800001	1800000
chr12	900001	1900000
chr12	1000001	2000000
chr12	1100001	2100000
chr12	1200001	2200000
chr12	1300001	2300000
chr12	1400001	2400000
chr12	1500001	2500000
chr12	1600001	2600000
chr12	1700001	2700000
chr12	1800001	2800000
chr12	1900001	2900000
chr12	2000001	3000000
chr12	2100001	3100000
chr12	2200001	3200000
chr12	2300001	3300000
chr12	2400001	3400000
chr12	2500001	3500000
chr12	2600001	3600000
chr12	2700001	3700000
chr12	2800001	3800000
chr12	17600001	18600000
chr12	17700001	18700000
chr12	17800001	18800000
chr12	17900001	18900000
chr12	18000001	19000000
chr12	18100001	19100000
chr12	18200001	19200000
chr12	18300001	19300000
chr12	18400001	19400000
chr12	18500001	19500000
chr12	18600001	19600000
chr12	18700001	19700000
chr12	18800001	19800000
chr12	18900001	19900000
chr12	19000001	20000000
chr12	19100001	20100000
chr12	19200001	20200000
chr12	19300001	20300000
chr12	19400001	20400000
chr12	19500001	20500000
chr12	19600001	20600000
chr12	19700001	20700000
chr12	19800001	20800000
chr12	19900001	20900000
chr12	20000001	21000000
chr12	20100001	21100000
chr12	20200001	21200000
chr12	20300001	21300000
chr12	20400001	21400000
chr12	20500001	21500000
chr12	20800001	21800000
chr12	20900001	21900000
chr12	21000001	22000000
chr12	21100001	22100000
chr12	21200001	22200000
chr12	21300001	22300000
chr12	21400001	22400000
chr12	21500001	22500000
chr12	21600001	22600000
chr12	21700001	22700000
chr12	21800001	22800000
chr12	21900001	22900000
chr12	22000001	23000000
chr12	22100001	23100000
chr12	22200001	23200000
chr12	22300001	23300000
chr12	22400001	23400000
chr12	22500001	23500000
chr12	22600001	23600000
chr12	22700001	23700000
chr12	22800001	23800000
chr12	22900001	23900000
chr12	23000001	24000000
chr12	23100001	24100000
chr12	23200001	24200000
chr12	23300001	24300000
chr12	23400001	24400000
chr12	23500001	24500000
chr12	23600001	24600000
chr12	23700001	24700000
chr12	23800001	24800000
chr12	23900001	24900000
chr12	24000001	25000000
chr12	24100001	25100000
chr12	24200001	25200000
chr12	24300001	25300000
chr12	24400001	25400000
chr12	24500001	25500000
chr12	24600001	25600000
chr12	24700001	25700000
chr12	41500001	42500000
chr12	41600001	42600000
chr12	41700001	42700000
chr12	41800001	42800000
chr12	41900001	42900000
chr12	42000001	43000000
chr12	42100001	43100000
chr12	42200001	43200000
chr12	42300001	43300000
chr12	42400001	43400000
chr12	42500001	43500000
chr12	55400001	56400000
chr12	55500001	56500000
chr12	55600001	56600000
chr12	55700001	56700000
chr12	55800001	56800000
chr12	83500001	84500000
chr12	83600001	84600000
chr12	83700001	84700000
chr12	83800001	84800000
chr12	83900001	84900000
chr12	84000001	85000000
chr12	84100001	85100000
chr12	84200001	85200000
chr12	84300001	85300000
chr12	84400001	85400000
chr12	84500001	85500000
chr12	88200001	89200000
chr12	88300001	89300000
chr12	88400001	89400000
chr12	88500001	89500000
chr12	88600001	89600000
chr12	88700001	89700000
chr12	88800001	89800000
chr12	88900001	89900000
chr12	89000001	90000000
chr13	1	1000000
chr13	100001	1100000
chr13	200001	1200000
chr13	300001	1300000
chr13	400001	1400000
chr13	500001	1500000
chr13	600001	1600000
chr13	700001	1700000
chr13	800001	1800000
chr13	900001	1900000
chr13	1000001	2000000
chr13	1100001	2100000
chr13	1200001	2200000
chr13	1300001	2300000
chr13	1400001	2400000
chr13	1500001	2500000
chr13	1600001	2600000
chr13	1700001	2700000
chr13	1800001	2800000
chr13	1900001	2900000
chr13	2000001	3000000
chr13	2100001	3100000
chr13	2200001	3200000
chr13	2300001	3300000
chr13	2400001	3400000
chr13	2500001	3500000
chr13	2600001	3600000
chr13	2700001	3700000
chr13	2800001	3800000
chr13	2900001	3900000
chr13	10300001	11300000
chr13	10400001	11400000
chr13	10500001	11500000
chr13	10600001	11600000
chr13	10700001	11700000
chr13	10800001	11800000
chr13	12200001	13200000
chr13	12300001	13300000
chr13	12400001	13400000
chr13	12500001	13500000
chr13	12600001	13600000
chr13	12700001	13700000
chr13	12800001	13800000
chr13	12900001	13900000
chr13	13000001	14000000
chr13	22100001	23100000
chr13	22200001	23200000
chr13	22300001	23300000
chr13	22400001	23400000
chr13	22500001	23500000
chr13	32900001	33900000
chr13	33000001	34000000
chr13	33100001	34100000
chr13	33200001	34200000
chr13	33300001	34300000
